"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Class"
"GO:0060561","apoptotic process involved in morphogenesis","2/181","25/18670","2.422678e-02","0.37841946","0.35553488","BAK1/HNF1B"," 2","BP"
"GO:0061217","regulation of mesonephros development","2/181","25/18670","2.422678e-02","0.37841946","0.35553488","GDNF/HNF1B"," 2","BP"
"GO:0072202","cell differentiation involved in metanephros development","2/181","25/18670","2.422678e-02","0.37841946","0.35553488","GDNF/WWTR1"," 2","BP"
"GO:1903306","negative regulation of regulated secretory pathway","2/181","25/18670","2.422678e-02","0.37841946","0.35553488","RABGEF1/CD84"," 2","BP"
"GO:1903859","regulation of dendrite extension","2/181","25/18670","2.422678e-02","0.37841946","0.35553488","RIMS1/SMURF1"," 2","BP"
"GO:0010948","negative regulation of cell cycle process","8/181","361/18670","2.479029e-02","0.38378946","0.36058014","TFDP2/BCL2/ARID3A/TOM1L1/ZNF268/RBBP4/FOXO4/CBX5"," 8","BP"
"GO:0009743","response to carbohydrate","6/181","230/18670","2.485795e-02","0.38378946","0.36058014","FOXO3/PRKAA2/SARM1/HNF1B/ATG7/ILDR2"," 6","BP"
"GO:0051148","negative regulation of muscle cell differentiation","3/181","65/18670","2.524380e-02","0.38529257","0.36199235","SOX6/FOXO4/MECP2"," 3","BP"
"GO:0060675","ureteric bud morphogenesis","3/181","65/18670","2.524380e-02","0.38529257","0.36199235","BCL2/GDNF/HNF1B"," 3","BP"
"GO:0010996","response to auditory stimulus","2/181","26/18670","2.608090e-02","0.38541941","0.36211152","NRXN1/ATP8A2"," 2","BP"
"GO:0034204","lipid translocation","2/181","26/18670","2.608090e-02","0.38541941","0.36211152","ATP10D/ATP8A2"," 2","BP"
"GO:1900739","regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway","2/181","26/18670","2.608090e-02","0.38541941","0.36211152","TFDP2/BCL2"," 2","BP"
"GO:1900740","positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway","2/181","26/18670","2.608090e-02","0.38541941","0.36211152","TFDP2/BCL2"," 2","BP"
"GO:1903203","regulation of oxidative stress-induced neuron death","2/181","26/18670","2.608090e-02","0.38541941","0.36211152","NR4A3/ATG7"," 2","BP"
"GO:0072171","mesonephric tubule morphogenesis","3/181","66/18670","2.626220e-02","0.38541941","0.36211152","BCL2/GDNF/HNF1B"," 3","BP"
"GO:1902108","regulation of mitochondrial membrane permeability involved in apoptotic process","3/181","66/18670","2.626220e-02","0.38541941","0.36211152","TFDP2/BCL2/BAK1"," 3","BP"
"GO:0010508","positive regulation of autophagy","4/181","117/18670","2.718600e-02","0.39076271","0.36713169","FOXO3/SMURF1/PRKAA2/TPCN1"," 4","BP"
"GO:0030858","positive regulation of epithelial cell differentiation","3/181","67/18670","2.730237e-02","0.39076271","0.36713169","RFX3/GDNF/ATOH8"," 3","BP"
"GO:0001964","startle response","2/181","27/18670","2.799068e-02","0.39076271","0.36713169","NRXN1/MECP2"," 2","BP"
"GO:0009649","entrainment of circadian clock","2/181","27/18670","2.799068e-02","0.39076271","0.36713169","USP2/ARNTL2"," 2","BP"
"GO:0035902","response to immobilization stress","2/181","27/18670","2.799068e-02","0.39076271","0.36713169","FOXO3/FOXO4"," 2","BP"
"GO:0036475","neuron death in response to oxidative stress","2/181","27/18670","2.799068e-02","0.39076271","0.36713169","NR4A3/ATG7"," 2","BP"
"GO:0051450","myoblast proliferation","2/181","27/18670","2.799068e-02","0.39076271","0.36713169","ZNF609/ATOH8"," 2","BP"
"GO:0071514","genetic imprinting","2/181","27/18670","2.799068e-02","0.39076271","0.36713169","ARID4A/MECP2"," 2","BP"
"GO:0098810","neurotransmitter reuptake","2/181","27/18670","2.799068e-02","0.39076271","0.36713169","GDNF/RAB3B"," 2","BP"
"GO:0036293","response to decreased oxygen levels","8/181","370/18670","2.814350e-02","0.39076271","0.36713169","NPEPPS/CPEB1/FOXO3/BCL2/SUV39H1/SLC9A1/RORA/MECP2"," 8","BP"
"GO:0007050","cell cycle arrest","6/181","237/18670","2.823557e-02","0.39076271","0.36713169","CRLF3/TFDP2/PRKAA2/ARID3A/ZNF268/FOXO4"," 6","BP"
"GO:0045666","positive regulation of neuron differentiation","8/181","371/18670","2.853455e-02","0.39286490","0.36910675","PAK3/RIMS1/BCL2/SMURF1/DVL3/ATP8A2/PLXNA4/RND2"," 8","BP"
"GO:0048469","cell maturation","5/181","177/18670","2.922337e-02","0.40028530","0.37607841","FOXO3/BCL2/RFX3/ZBTB7A/MECP2"," 5","BP"
"GO:0086003","cardiac muscle cell contraction","3/181","69/18670","2.944792e-02","0.40130298","0.37703454","SCN4B/SLC9A1/SGCD"," 3","BP"
"GO:2000463","positive regulation of excitatory postsynaptic potential","2/181","28/18670","2.995486e-02","0.40613929","0.38157838","RIMS1/NRXN1"," 2","BP"
"GO:0000209","protein polyubiquitination","7/181","310/18670","3.179292e-02","0.42073671","0.39529304","NPEPPS/BCL2/SMURF1/UBE2R2/UBE2E3/RNF144B/FBXL19"," 7","BP"
"GO:0044068","modulation by symbiont of host cellular process","2/181","29/18670","3.197224e-02","0.42073671","0.39529304","ATG7/PABPN1"," 2","BP"
"GO:0048261","negative regulation of receptor-mediated endocytosis","2/181","29/18670","3.197224e-02","0.42073671","0.39529304","ANKRD13B/RABGEF1"," 2","BP"
"GO:2000765","regulation of cytoplasmic translation","2/181","29/18670","3.197224e-02","0.42073671","0.39529304","CPEB1/DPH2"," 2","BP"
"GO:0001736","establishment of planar polarity","4/181","124/18670","3.267794e-02","0.42073671","0.39529304","SMURF1/DVL3/VANGL2/AP2B1"," 4","BP"
"GO:0001838","embryonic epithelial tube formation","4/181","124/18670","3.267794e-02","0.42073671","0.39529304","DVL3/GDNF/HNF1B/VANGL2"," 4","BP"
"GO:0007164","establishment of tissue polarity","4/181","124/18670","3.267794e-02","0.42073671","0.39529304","SMURF1/DVL3/VANGL2/AP2B1"," 4","BP"
"GO:0051881","regulation of mitochondrial membrane potential","3/181","72/18670","3.282861e-02","0.42073671","0.39529304","CLIC1/BCL2/BAK1"," 3","BP"
"GO:1903747","regulation of establishment of protein localization to mitochondrion","3/181","72/18670","3.282861e-02","0.42073671","0.39529304","TFDP2/NPEPPS/BCL2"," 3","BP"
"GO:0050770","regulation of axonogenesis","5/181","183/18670","3.304985e-02","0.42073671","0.39529304","TBR1/PAK3/ZSWIM4/PLXNA4/RND2"," 5","BP"
"GO:0031346","positive regulation of cell projection organization","8/181","383/18670","3.352411e-02","0.42073671","0.39529304","PAK3/RIMS1/SMURF1/DVL3/ATP8A2/PLXNA4/RND2/WASF2"," 8","BP"
"GO:0043401","steroid hormone mediated signaling pathway","5/181","184/18670","3.371652e-02","0.42073671","0.39529304","NR4A3/NR2C2/ZBTB7A/NR6A1/RORA"," 5","BP"
"GO:0048639","positive regulation of developmental growth","5/181","184/18670","3.371652e-02","0.42073671","0.39529304","RIMS1/BCL2/SMURF1/ATP8A2/RND2"," 5","BP"
"GO:0001782","B cell homeostasis","2/181","30/18670","3.404160e-02","0.42073671","0.39529304","BCL2/BAK1"," 2","BP"
"GO:0001844","protein insertion into mitochondrial membrane involved in apoptotic signaling pathway","2/181","30/18670","3.404160e-02","0.42073671","0.39529304","TFDP2/BCL2"," 2","BP"
"GO:0010586","miRNA metabolic process","2/181","30/18670","3.404160e-02","0.42073671","0.39529304","AGO1/AGO2"," 2","BP"
"GO:0048873","homeostasis of number of cells within a tissue","2/181","30/18670","3.404160e-02","0.42073671","0.39529304","BCL2/ILDR2"," 2","BP"
"GO:1903205","regulation of hydrogen peroxide-induced cell death","2/181","30/18670","3.404160e-02","0.42073671","0.39529304","NR4A3/FOXO3"," 2","BP"
"GO:0007369","gastrulation","5/181","185/18670","3.439152e-02","0.42073671","0.39529304","NR4A3/IL1RN/HNF1B/VANGL2/ATOH8"," 5","BP"
"GO:0042692","muscle cell differentiation","8/181","385/18670","3.441000e-02","0.42073671","0.39529304","SOX6/BCL2/ALPK3/SLC9A1/RORA/SGCD/FOXO4/MECP2"," 8","BP"
"GO:0048545","response to steroid hormone","8/181","385/18670","3.441000e-02","0.42073671","0.39529304","NR4A3/NR2C2/IL1RN/FOXO3/BCL2/ZBTB7A/NR6A1/RORA"," 8","BP"
"GO:0006898","receptor-mediated endocytosis","7/181","316/18670","3.472366e-02","0.42073671","0.39529304","MASP1/GPR107/ANKRD13B/PPT1/RABGEF1/AAK1/AP2B1"," 7","BP"
"GO:0030308","negative regulation of cell growth","5/181","186/18670","3.507486e-02","0.42073671","0.39529304","CRLF3/NDRG3/BCL2/SERTAD3/PPT1"," 5","BP"
"GO:0032418","lysosome localization","3/181","74/18670","3.519003e-02","0.42073671","0.39529304","NR4A3/RABGEF1/CD84"," 3","BP"
"GO:0072078","nephron tubule morphogenesis","3/181","74/18670","3.519003e-02","0.42073671","0.39529304","BCL2/GDNF/HNF1B"," 3","BP"
"GO:0030072","peptide hormone secretion","6/181","250/18670","3.528455e-02","0.42073671","0.39529304","IL1RN/RFX3/G6PC2/HNF1B/ILDR2/MYRIP"," 6","BP"
"GO:0071383","cellular response to steroid hormone stimulus","6/181","250/18670","3.528455e-02","0.42073671","0.39529304","NR4A3/NR2C2/FOXO3/ZBTB7A/NR6A1/RORA"," 6","BP"
"GO:0001963","synaptic transmission, dopaminergic","2/181","31/18670","3.616176e-02","0.42091770","0.39546308","GDNF/RAB3B"," 2","BP"
"GO:0003401","axis elongation","2/181","31/18670","3.616176e-02","0.42091770","0.39546308","HNF1B/VANGL2"," 2","BP"
"GO:0040018","positive regulation of multicellular organism growth","2/181","31/18670","3.616176e-02","0.42091770","0.39546308","BCL2/ATP8A2"," 2","BP"
"GO:0043304","regulation of mast cell degranulation","2/181","31/18670","3.616176e-02","0.42091770","0.39546308","RABGEF1/CD84"," 2","BP"
"GO:0001960","negative regulation of cytokine-mediated signaling pathway","3/181","75/18670","3.640284e-02","0.42091770","0.39546308","IL1RN/SH2B3/RABGEF1"," 3","BP"
"GO:0003281","ventricular septum development","3/181","75/18670","3.640284e-02","0.42091770","0.39546308","VANGL2/AP2B1/DCTN5"," 3","BP"
"GO:1903201","regulation of oxidative stress-induced cell death","3/181","75/18670","3.640284e-02","0.42091770","0.39546308","NR4A3/FOXO3/ATG7"," 3","BP"
"GO:0072088","nephron epithelium morphogenesis","3/181","76/18670","3.763695e-02","0.43104263","0.40497572","BCL2/GDNF/HNF1B"," 3","BP"
"GO:0003012","muscle system process","9/181","465/18670","3.782150e-02","0.43104263","0.40497572","NR4A3/FOXO3/SCN4B/GDNF/PPP1R12B/SLC9A1/ATP8A2/SGCD/PABPN1"," 9","BP"
"GO:0033006","regulation of mast cell activation involved in immune response","2/181","32/18670","3.833155e-02","0.43104263","0.40497572","RABGEF1/CD84"," 2","BP"
"GO:0042594","response to starvation","5/181","191/18670","3.861751e-02","0.43104263","0.40497572","FOXO3/BCL2/PRKAA2/ZFYVE1/ATG7"," 5","BP"
"GO:0030183","B cell differentiation","4/181","131/18670","3.877374e-02","0.43104263","0.40497572","BCL2/ZBTB7A/BAK1/ITM2A"," 4","BP"
"GO:0006839","mitochondrial transport","6/181","256/18670","3.888875e-02","0.43104263","0.40497572","TFDP2/NPEPPS/BCL2/PRKAA2/BAK1/SLC9A1"," 6","BP"
"GO:0007611","learning or memory","6/181","256/18670","3.888875e-02","0.43104263","0.40497572","TBR1/KCNK10/PPT1/NRXN1/MECP2/B4GALT2"," 6","BP"
"GO:0008344","adult locomotory behavior","3/181","77/18670","3.889228e-02","0.43104263","0.40497572","GDNF/PPT1/MECP2"," 3","BP"
"GO:0051937","catecholamine transport","3/181","77/18670","3.889228e-02","0.43104263","0.40497572","GDNF/RAB3B/MECP2"," 3","BP"
"GO:0090502","RNA phosphodiester bond hydrolysis, endonucleolytic","3/181","77/18670","3.889228e-02","0.43104263","0.40497572","AGO1/AGO2/RPP14"," 3","BP"
"GO:0055007","cardiac muscle cell differentiation","4/181","132/18670","3.969414e-02","0.43500253","0.40869614","SOX6/ALPK3/SLC9A1/SGCD"," 4","BP"
"GO:0072175","epithelial tube formation","4/181","132/18670","3.969414e-02","0.43500253","0.40869614","DVL3/GDNF/HNF1B/VANGL2"," 4","BP"
"GO:0061333","renal tubule morphogenesis","3/181","78/18670","4.016874e-02","0.43500253","0.40869614","BCL2/GDNF/HNF1B"," 3","BP"
"GO:0072028","nephron morphogenesis","3/181","78/18670","4.016874e-02","0.43500253","0.40869614","BCL2/GDNF/HNF1B"," 3","BP"
"GO:0010092","specification of animal organ identity","2/181","33/18670","4.054983e-02","0.43500253","0.40869614","TBR1/GDNF"," 2","BP"
"GO:0051204","protein insertion into mitochondrial membrane","2/181","33/18670","4.054983e-02","0.43500253","0.40869614","TFDP2/BCL2"," 2","BP"
"GO:2001038","regulation of cellular response to drug","2/181","33/18670","4.054983e-02","0.43500253","0.40869614","NR4A3/FOXO3"," 2","BP"
"GO:0010506","regulation of autophagy","7/181","327/18670","4.055246e-02","0.43500253","0.40869614","FOXO3/BCL2/DRAM2/SMURF1/PRKAA2/ATG7/TPCN1"," 7","BP"
"GO:0099504","synaptic vesicle cycle","5/181","194/18670","4.084447e-02","0.43638226","0.40999244","RIMS1/STX6/NRXN1/RAB3B/CASK"," 5","BP"
"GO:0006110","regulation of glycolytic process","3/181","79/18670","4.146626e-02","0.44063212","0.41398529","PRKAA2/NUP210/ZBTB7A"," 3","BP"
"GO:0007006","mitochondrial membrane organization","4/181","134/18670","4.157218e-02","0.44063212","0.41398529","TFDP2/BCL2/BAK1/SLC9A1"," 4","BP"
"GO:0010765","positive regulation of sodium ion transport","2/181","34/18670","4.281545e-02","0.44325609","0.41645058","SCN4B/SLC9A1"," 2","BP"
"GO:0036474","cell death in response to hydrogen peroxide","2/181","34/18670","4.281545e-02","0.44325609","0.41645058","NR4A3/FOXO3"," 2","BP"
"GO:0045920","negative regulation of exocytosis","2/181","34/18670","4.281545e-02","0.44325609","0.41645058","RABGEF1/CD84"," 2","BP"
"GO:0071868","cellular response to monoamine stimulus","2/181","34/18670","4.281545e-02","0.44325609","0.41645058","NR4A3/SLC9A1"," 2","BP"
"GO:0071870","cellular response to catecholamine stimulus","2/181","34/18670","4.281545e-02","0.44325609","0.41645058","NR4A3/SLC9A1"," 2","BP"
"GO:0097009","energy homeostasis","2/181","34/18670","4.281545e-02","0.44325609","0.41645058","NR4A3/PRKAA2"," 2","BP"
"GO:0007626","locomotory behavior","5/181","198/18670","4.393285e-02","0.44657943","0.41957294","USP2/GDNF/PPT1/MECP2/B4GALT2"," 5","BP"
"GO:0030512","negative regulation of transforming growth factor beta receptor signaling pathway","3/181","81/18670","4.412406e-02","0.44657943","0.41957294","PEG10/SMURF1/ZBTB7A"," 3","BP"
"GO:0030811","regulation of nucleotide catabolic process","3/181","81/18670","4.412406e-02","0.44657943","0.41957294","PRKAA2/NUP210/ZBTB7A"," 3","BP"
"GO:0060761","negative regulation of response to cytokine stimulus","3/181","81/18670","4.412406e-02","0.44657943","0.41957294","IL1RN/SH2B3/RABGEF1"," 3","BP"
"GO:0006369","termination of RNA polymerase II transcription","2/181","35/18670","4.512731e-02","0.44657943","0.41957294","PABPN1/CPSF2"," 2","BP"
"GO:0021955","central nervous system neuron axonogenesis","2/181","35/18670","4.512731e-02","0.44657943","0.41957294","DCLK1/PLXNA4"," 2","BP"
"GO:0032801","receptor catabolic process","2/181","35/18670","4.512731e-02","0.44657943","0.41957294","SMURF1/AP2B1"," 2","BP"
"GO:0051954","positive regulation of amine transport","2/181","35/18670","4.512731e-02","0.44657943","0.41957294","GDNF/RAB3B"," 2","BP"
"GO:0097484","dendrite extension","2/181","35/18670","4.512731e-02","0.44657943","0.41957294","RIMS1/SMURF1"," 2","BP"
"GO:0098751","bone cell development","2/181","35/18670","4.512731e-02","0.44657943","0.41957294","SH2B3/WASF2"," 2","BP"
"GO:0110111","negative regulation of animal organ morphogenesis","2/181","35/18670","4.512731e-02","0.44657943","0.41957294","BCL2/HNF1B"," 2","BP"
"GO:0009135","purine nucleoside diphosphate metabolic process","4/181","138/18670","4.547720e-02","0.44657943","0.41957294","PRKAA2/NUP210/ZBTB7A/CASK"," 4","BP"
"GO:0009179","purine ribonucleoside diphosphate metabolic process","4/181","138/18670","4.547720e-02","0.44657943","0.41957294","PRKAA2/NUP210/ZBTB7A/CASK"," 4","BP"
"GO:0030048","actin filament-based movement","4/181","138/18670","4.547720e-02","0.44657943","0.41957294","SCN4B/SLC9A1/SGCD/WASF2"," 4","BP"
"GO:0015711","organic anion transport","9/181","482/18670","4.569580e-02","0.44708239","0.42004548","SLC13A5/RIMS1/PRKAA2/PLEKHA8/ATP10D/ATP8A2/PITPNB/FABP3/SLC16A9"," 9","BP"
"GO:0051588","regulation of neurotransmitter transport","4/181","139/18670","4.648446e-02","0.44927923","0.42210948","RIMS1/GDNF/RAB3B/CASK"," 4","BP"
"GO:1903845","negative regulation of cellular response to transforming growth factor beta stimulus","3/181","83/18670","4.686488e-02","0.44927923","0.42210948","PEG10/SMURF1/ZBTB7A"," 3","BP"
"GO:0006836","neurotransmitter transport","6/181","269/18670","4.748028e-02","0.44927923","0.42210948","RIMS1/GDNF/PPT1/NRXN1/RAB3B/CASK"," 6","BP"
"GO:1901099","negative regulation of signal transduction in absence of ligand","2/181","36/18670","4.748431e-02","0.44927923","0.42210948","BCL2/GDNF"," 2","BP"
"GO:2001240","negative regulation of extrinsic apoptotic signaling pathway in absence of ligand","2/181","36/18670","4.748431e-02","0.44927923","0.42210948","BCL2/GDNF"," 2","BP"
"GO:0009185","ribonucleoside diphosphate metabolic process","4/181","140/18670","4.750410e-02","0.44927923","0.42210948","PRKAA2/NUP210/ZBTB7A/CASK"," 4","BP"
"GO:0035725","sodium ion transmembrane transport","4/181","140/18670","4.750410e-02","0.44927923","0.42210948","SCN4B/SLC9A8/SLC9A1/TPCN1"," 4","BP"
"GO:0060078","regulation of postsynaptic membrane potential","4/181","140/18670","4.750410e-02","0.44927923","0.42210948","RIMS1/NRXN1/MECP2/GRIK3"," 4","BP"
"GO:0072073","kidney epithelium development","4/181","140/18670","4.750410e-02","0.44927923","0.42210948","BCL2/GDNF/HNF1B/WWTR1"," 4","BP"
"GO:0071496","cellular response to external stimulus","7/181","339/18670","4.760240e-02","0.44927923","0.42210948","BCL2/PRKAA2/ZFYVE1/BAK1/SLC9A1/PHEX/ATG7"," 7","BP"
"GO:0014910","regulation of smooth muscle cell migration","3/181","84/18670","4.826617e-02","0.45393989","0.42648828","NR4A3/BCL2/FOXO4"," 3","BP"
"GO:0001738","morphogenesis of a polarized epithelium","4/181","141/18670","4.853612e-02","0.45487715","0.42736886","SMURF1/DVL3/VANGL2/AP2B1"," 4","BP"
"GO:0001662","behavioral fear response","2/181","37/18670","4.988535e-02","0.46426405","0.43618810","BCL2/MECP2"," 2","BP"
"GO:0014037","Schwann cell differentiation","2/181","37/18670","4.988535e-02","0.46426405","0.43618810","NAB1/SH3TC2"," 2","BP"
"GO:0030099","myeloid cell differentiation","8/181","416/18670","5.022172e-02","0.46577161","0.43760449","NR4A3/FOXO3/AGO1/SOX6/SH2B3/ZBTB7A/ARID4A/WASF2"," 8","BP"
"GO:0006109","regulation of carbohydrate metabolic process","5/181","206/18670","5.052053e-02","0.46692159","0.43868493","PRKAA2/NUP210/ZBTB7A/RORA/PPP1R3B"," 5","BP"
"GO:0001776","leukocyte homeostasis","3/181","86/18670","5.112990e-02","0.46769853","0.43941489","BCL2/SH2B3/BAK1"," 3","BP"
"GO:0006890","retrograde vesicle-mediated transport, Golgi to ER","3/181","86/18670","5.112990e-02","0.46769853","0.43941489","PITPNB/KIF3B/KDELR1"," 3","BP"
"GO:0070542","response to fatty acid","3/181","86/18670","5.112990e-02","0.46769853","0.43941489","SMARCD1/PRKAA2/FABP3"," 3","BP"
"GO:0002209","behavioral defense response","2/181","38/18670","5.232939e-02","0.47061215","0.44215231","BCL2/MECP2"," 2","BP"
"GO:0007223","Wnt signaling pathway, calcium modulating pathway","2/181","38/18670","5.232939e-02","0.47061215","0.44215231","AGO1/AGO2"," 2","BP"
"GO:0071867","response to monoamine","2/181","38/18670","5.232939e-02","0.47061215","0.44215231","NR4A3/SLC9A1"," 2","BP"
"GO:0071869","response to catecholamine","2/181","38/18670","5.232939e-02","0.47061215","0.44215231","NR4A3/SLC9A1"," 2","BP"
"GO:1902742","apoptotic process involved in development","2/181","38/18670","5.232939e-02","0.47061215","0.44215231","BAK1/HNF1B"," 2","BP"
"GO:0048638","regulation of developmental growth","7/181","347/18670","5.271255e-02","0.47145240","0.44294174","RIMS1/BCL2/SMURF1/HNF1B/ATP8A2/PLXNA4/RND2"," 7","BP"
"GO:0006914","autophagy","9/181","496/18670","5.295235e-02","0.47145240","0.44294174","FOXO3/BCL2/DRAM2/SMURF1/PRKAA2/ZFYVE1/CD84/ATG7/TPCN1"," 9","BP"
"GO:0061919","process utilizing autophagic mechanism","9/181","496/18670","5.295235e-02","0.47145240","0.44294174","FOXO3/BCL2/DRAM2/SMURF1/PRKAA2/ZFYVE1/CD84/ATG7/TPCN1"," 9","BP"
