"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Class"
"GO:2001257","regulation of cation channel activity","25/1196","178/18670","1.771706e-04","1.705500e-02","1.494908e-02","CNIH3/SHISA7/ALG10B/PDE4D/AMIGO1/CACNG2/NOS1/PRKACA/SHISA6/GRIN2A/PDE4B/GRIA2/KCNS1/EPHB2/CACNG7/OPRM1/PPARGC1A/CACNB4/CACNB2/MEF2C/SHISA9/FGF12/LRRC55/CALM3/TRDN","25","BP"
"GO:0010721","negative regulation of cell development","40/1196","344/18670","1.913178e-04","1.782368e-02","1.562284e-02","MAP4K4/SEMA5A/PSEN1/REST/DCC/RGS4/S1PR3/CD38/SEMA6A/SLC6A4/NTRK3/SEMA3E/LMX1A/INPP5F/PMP22/ID4/SMAD4/EPHB2/CX3CL1/KREMEN1/TBX6/SKI/RTN4RL2/DAAM2/SEMA4D/SEMA4G/THRB/PCM1/RGMA/SEMA5B/MBD1/BCL2/SEMA6D/SEMA4A/EPHA7/TP53/SOX10/HOOK3/KCTD11/ZNF365","40","BP"
"GO:0007411","axon guidance","34/1196","276/18670","1.916525e-04","1.782368e-02","1.562284e-02","PTCH1/SEMA5A/NFIB/DCC/PIK3R1/APBB2/PLXNA4/NRXN1/ROBO2/BMPR1B/SEMA6A/SEMA3E/LMX1A/NEO1/SMAD4/GAB1/LHX3/EPHB2/PIK3CB/SOS1/EPHA3/SEMA4D/ARHGAP35/SEMA4G/ETV1/UNC5C/LRTM2/NTNG1/NFASC/SEMA5B/SEMA6D/SEMA4A/EPHA7/BDNF","34","BP"
"GO:0007269","neurotransmitter secretion","24/1196","169/18670","1.995737e-04","1.821112e-02","1.596244e-02","PSEN1/ATP2A2/SYT11/ADORA2A/NRXN1/LIN7A/ASIC1/CHRM2/RAB5A/BACE1/PRKCB/RIMS1/CAMK2A/CACNB2/MEF2C/HTR2A/FBXL20/SNAP29/SLC5A7/PREPL/SNCAIP/SYT1/CALM3/SYT7","24","BP"
"GO:0097485","neuron projection guidance","34/1196","277/18670","2.053560e-04","1.821112e-02","1.596244e-02","PTCH1/SEMA5A/NFIB/DCC/PIK3R1/APBB2/PLXNA4/NRXN1/ROBO2/BMPR1B/SEMA6A/SEMA3E/LMX1A/NEO1/SMAD4/GAB1/LHX3/EPHB2/PIK3CB/SOS1/EPHA3/SEMA4D/ARHGAP35/SEMA4G/ETV1/UNC5C/LRTM2/NTNG1/NFASC/SEMA5B/SEMA6D/SEMA4A/EPHA7/BDNF","34","BP"
"GO:0031060","regulation of histone methylation","13/1196","65/18670","2.067146e-04","1.821112e-02","1.596244e-02","RNF20/MECP2/DNMT3B/PHF19/KMT2A/MTF2/OGT/SMAD4/MLLT6/PYGO2/ATRX/NELFE/NSD1","13","BP"
"GO:0030900","forebrain development","43/1196","381/18670","2.175049e-04","1.821112e-02","1.596244e-02","DCLK1/SEMA5A/PSEN1/CCDC85C/NFIB/CDK6/PLXNA4/ROBO2/BTBD3/RBPJ/SLC4A10/ATP2B4/AQP1/LMX1A/PEX13/ID4/FOXP2/LRP6/EMX2/LHX3/EPHB2/POU3F3/AXL/SKI/ATRX/ETS1/EMX1/RTN4RL2/PPARGC1A/ARHGAP35/EZH1/PCM1/DNAJB1/LHX6/FUT10/CDON/POU4F1/FABP7/SRF/NTRK2/HOOK3/PROX1/SLC1A2","43","BP"
"GO:0042176","regulation of protein catabolic process","43/1196","381/18670","2.175049e-04","1.821112e-02","1.596244e-02","PIAS1/SUFU/PSEN1/TMTC3/PSMF1/WAC/CDKN1B/IDE/BTRC/PRICKLE1/USP14/AMER1/N4BP1/NKD1/USP13/TRIB1/WDR91/HIPK2/PRKACA/FHIT/GRIN2A/OGT/WWP2/MDM4/SOCS5/FAM122A/RHBDF1/STX5/NEDD4/AREL1/VPS35/FBXL20/SNX3/FOXO1/PSMC4/TRIM67/RNF41/BCAP31/SH3D19/NEDD4L/CLEC16A/GJA1/RNF14","43","BP"
"GO:0099643","signal release from synapse","24/1196","170/18670","2.185657e-04","1.821112e-02","1.596244e-02","PSEN1/ATP2A2/SYT11/ADORA2A/NRXN1/LIN7A/ASIC1/CHRM2/RAB5A/BACE1/PRKCB/RIMS1/CAMK2A/CACNB2/MEF2C/HTR2A/FBXL20/SNAP29/SLC5A7/PREPL/SNCAIP/SYT1/CALM3/SYT7","24","BP"
"GO:0099601","regulation of neurotransmitter receptor activity","14/1196","74/18670","2.213433e-04","1.821112e-02","1.596244e-02","CNIH3/SHISA7/NPTXR/CACNG2/SHISA6/GRIN2A/GRIA2/EPHB2/CACNG7/OPRM1/PPARGC1A/LYPD6/MEF2C/SHISA9","14","BP"
"GO:0072331","signal transduction by p53 class mediator","33/1196","267/18670","2.223701e-04","1.821112e-02","1.596244e-02","JMY/KAT5/RAD1/PHF20/RAD9A/CDKN1B/TRIAP1/SPRED1/E2F2/PHLDA3/RBBP4/HIPK2/FHIT/SOX4/HIPK1/CNOT4/TP53RK/ING5/SPRED3/MDM4/ATRX/TFDP2/NUAK1/PRKAB2/PRKAB1/TP63/BCL2/RPS6KA6/POU4F1/CNOT6L/SPRED2/TP53/SUPT16H","33","BP"
"GO:0010769","regulation of cell morphogenesis involved in differentiation","36/1196","301/18670","2.269675e-04","1.831428e-02","1.605286e-02","CDC42/KIF13B/ADNP/SEMA5A/PSEN1/CUX1/DCC/SKIL/PLXNA4/ROBO2/LZTS3/AMIGO1/FGB/SEMA6A/SRCIN1/NTRK3/SEMA3E/PDLIM5/MACF1/ABL1/EPHB2/MYADM/CAPRIN1/SEMA4D/ARHGAP35/SEMA4G/NEDD4/PAK3/SEMA5B/SEMA6D/SRF/SEMA4A/EPHA7/BDNF/NTRK2/NEDD4L","36","BP"
"GO:1904888","cranial skeletal system development","13/1196","66/18670","2.425319e-04","1.928656e-02","1.690508e-02","CHST11/CEP55/SMAD2/TFAP2A/WNT9B/TGFBR2/MMP14/MEF2C/FOXN3/TP63/GNAS/SLC39A1/TBX15","13","BP"
"GO:0007422","peripheral nervous system development","14/1196","75/18670","2.563413e-04","2.009350e-02","1.761239e-02","SCN8A/PLXNA4/SH3TC2/NTRK3/PMP22/ONECUT2/SKI/ETV1/NAB2/NFASC/POU4F1/BDNF/NTRK2/SOX10","14","BP"
"GO:0040013","negative regulation of locomotion","44/1196","396/18670","2.611532e-04","2.014550e-02","1.765797e-02","RNF20/RAP2B/MECP2/SEMA5A/NBL1/CARD10/ADORA2A/SPRED1/ROBO2/TRIB1/PTPRU/TRIM5/SEMA6A/SEMA3E/FGF2/CX3CL1/KLRK1/ADTRP/STC1/STK24/TBX5/MMRN2/SEMA4D/PPARGC1A/FRMD5/SEMA4G/TRIM13/MEF2C/SPOCK3/SEMA5B/BCL2/SEMA6D/DACH1/ACVRL1/SYNJ2BP/SRF/PTPRT/LRCH1/RNF41/SEMA4A/MITF/TRIM26/PTPN23/SCAI","44","BP"
"GO:1902668","negative regulation of axon guidance","8/1196","28/18670","2.712705e-04","2.014550e-02","1.765797e-02","SEMA5A/SEMA6A/SEMA3E/SEMA4D/SEMA4G/SEMA5B/SEMA6D/SEMA4A"," 8","BP"
"GO:0048545","response to steroid hormone","43/1196","385/18670","2.729417e-04","2.014550e-02","1.765797e-02","NR2C2/PIAS1/REST/ESR1/KAT5/DNMT3B/HNF4A/CD38/ESRRG/CYBB/MAOB/AQP1/PTPRU/ZBTB7A/NTRK3/TRIM68/TFPI/NR5A2/FAM107A/PPARGC1B/ADTRP/STC1/WBP2/NR3C1/TGFBR2/PPARGC1A/NEDD4/AR/THRB/HNRNPU/CBFB/CALCOCO1/TP63/BCL2/FOXO1/ERRFI1/NCOA4/CLOCK/DDX17/CALM3/SOX10/RORA/RNF14","43","BP"
"GO:0048489","synaptic vesicle transport","22/1196","152/18670","2.753623e-04","2.014550e-02","1.765797e-02","AP3S2/PSEN1/ATP2A2/SYT11/ADORA2A/LIN7A/CHRM2/RAB5A/AP3S1/BACE1/PRKCB/RIMS1/CAMK2A/CACNB2/HTR2A/FBXL20/SNAP29/PREPL/SYT1/BLOC1S5/CALM3/SYT7","22","BP"
"GO:0097480","establishment of synaptic vesicle localization","22/1196","152/18670","2.753623e-04","2.014550e-02","1.765797e-02","AP3S2/PSEN1/ATP2A2/SYT11/ADORA2A/LIN7A/CHRM2/RAB5A/AP3S1/BACE1/PRKCB/RIMS1/CAMK2A/CACNB2/HTR2A/FBXL20/SNAP29/PREPL/SYT1/BLOC1S5/CALM3/SYT7","22","BP"
"GO:0001503","ossification","44/1196","398/18670","2.915955e-04","2.059893e-02","1.805541e-02","PTCH1/ZBTB40/SUFU/REST/CDK6/ACVR2B/CCDC47/RBPJ/MMP2/BMPR1B/PRKACA/DDX21/ID4/HGF/COL5A2/KREMEN1/ANKH/PPARGC1B/MEF2D/ZHX3/TFAP2A/SKI/STC1/CLEC5A/TPH1/SEMA4D/TP53INP2/MMP14/MEF2C/HNRNPU/NAB2/GPNMB/CBFB/TP63/BCL2/GNAS/SMPD3/TXLNG/BMP1/CLEC11A/HDAC7/BMP8A/GJA1/PHEX","44","BP"
"GO:0048640","negative regulation of developmental growth","18/1196","113/18670","2.946629e-04","2.059893e-02","1.805541e-02","PTCH1/SEMA5A/DCC/RGS4/CDKN1B/NKD1/SEMA6A/SLC6A4/SEMA3E/TBX5/TGFBR2/SEMA4D/SEMA4G/SEMA5B/SEMA6D/SEMA4A/EPHA7/GJA1","18","BP"
"GO:0097479","synaptic vesicle localization","23/1196","163/18670","2.951498e-04","2.059893e-02","1.805541e-02","AP3S2/PSEN1/ATP2A2/SYT11/ADORA2A/LIN7A/CHRM2/RAB5A/AP3S1/PCDH17/BACE1/PRKCB/RIMS1/CAMK2A/CACNB2/HTR2A/FBXL20/SNAP29/PREPL/SYT1/BLOC1S5/CALM3/SYT7","23","BP"
"GO:0032412","regulation of ion transmembrane transporter activity","32/1196","260/18670","2.965765e-04","2.059893e-02","1.805541e-02","CNIH3/SHISA7/ALG10B/ATP1B1/PDE4D/AMIGO1/CACNG2/NOS1/PRKACA/SHISA6/GRIN2A/PDE4B/GRIA2/KCNS1/EPHB2/WWP2/CACNG7/OPRM1/PPARGC1A/CACNB4/NEDD4/CACNB2/SLC9A1/MEF2C/SHISA9/FGF12/TLR9/LRRC55/NEDD4L/WNK4/CALM3/TRDN","32","BP"
"GO:0010863","positive regulation of phospholipase C activity","10/1196","43/18670","3.072174e-04","2.107127e-02","1.846943e-02","ESR1/NTRK3/ADCYAP1R1/FGF2/HTR2A/ITK/ABL2/BDNF/NTRK2/AVPR1B","10","BP"
"GO:0017156","calcium ion regulated exocytosis","22/1196","154/18670","3.320797e-04","2.249532e-02","1.971764e-02","KCNB1/PSEN1/REST/ATP2A2/SYT11/ADORA2A/CHRM2/RAB5A/BACE1/PRKCB/CACNA1I/RIMS1/CAMK2A/CACNB2/HTR2A/FBXL20/SNAP29/PREPL/SCAMP5/SYT1/CALM3/SYT7","22","BP"
"GO:0060041","retina development in camera-type eye","21/1196","144/18670","3.381808e-04","2.262924e-02","1.983502e-02","DCX/HCN1/PSEN1/TUB/ACVR2B/ATP2B4/GNAT1/BMPR1B/HIPK2/HIPK1/LRP6/TFAP2A/SKI/MAN2A1/ARHGEF15/THRB/CDON/ACVRL1/NEUROD4/NTRK2/PROX1","21","BP"
"GO:0090311","regulation of protein deacetylation","10/1196","44/18670","3.750139e-04","2.479158e-02","2.173035e-02","SPRED1/KDM5A/SPRED3/SKI/MAPK8/SDR16C5/C6orf89/JDP2/SPRED2/TP53","10","BP"
"GO:2000300","regulation of synaptic vesicle exocytosis","14/1196","78/18670","3.912295e-04","2.555567e-02","2.240009e-02","ATP2A2/ADORA2A/CHRM2/RAB5A/BACE1/PRKCB/RIMS1/CAMK2A/CACNB2/HTR2A/FBXL20/PREPL/SYT1/CALM3","14","BP"
"GO:0035264","multicellular organism growth","21/1196","146/18670","4.089115e-04","2.588221e-02","2.268631e-02","PTCH1/ARID5B/CACNA2D2/TBL1XR1/PDE4D/PLAG1/SLC4A10/PLEKHA1/GHR/ATRX/ETNK2/SOS1/WDTC1/AR/ATRN/BCL2/GNAS/SMPD3/GPD2/TP53/SLC1A2","21","BP"
"GO:0006661","phosphatidylinositol biosynthetic process","18/1196","116/18670","4.095021e-04","2.588221e-02","2.268631e-02","INPP4A/PLEKHA8/PIK3R1/PIP4K2B/PLEKHA2/PIK3CG/FGF2/RAB5A/INPP5F/HTR2C/PLEKHA1/PIK3CB/PDGFB/PIK3R3/MTMR4/PI4K2B/HTR2A/PIK3C2A","18","BP"
"GO:1990778","protein localization to cell periphery","36/1196","311/18670","4.262710e-04","2.588221e-02","2.268631e-02","PTCH1/KCNB1/ATP1B1/RAB15/EFR3B/TUB/PIK3R1/MAPK10/LIN7A/CACNG2/GRIN2A/GPC6/RAB3B/MACF1/LRP6/EPHB2/MYADM/GRIPAP1/IQSEC2/RHOQ/EPHA3/RAB8B/MMP14/AR/CACNB2/VPS35/NFASC/PREPL/BCL2L1/EXOC5/LDLRAP1/SYS1/TNFRSF1A/KCNIP3/C16orf70/TMEM150A","36","BP"
"GO:0001662","behavioral fear response","9/1196","37/18670","4.276924e-04","2.588221e-02","2.268631e-02","MECP2/ASIC1/HTR2C/MEF2C/FBXL20/NEUROD2/CCK/BCL2/GJA1"," 9","BP"
"GO:0048846","axon extension involved in axon guidance","9/1196","37/18670","4.276924e-04","2.588221e-02","2.268631e-02","SEMA5A/PLXNA4/SEMA6A/SEMA3E/SEMA4D/SEMA4G/SEMA5B/SEMA6D/SEMA4A"," 9","BP"
"GO:1902284","neuron projection extension involved in neuron projection guidance","9/1196","37/18670","4.276924e-04","2.588221e-02","2.268631e-02","SEMA5A/PLXNA4/SEMA6A/SEMA3E/SEMA4D/SEMA4G/SEMA5B/SEMA6D/SEMA4A"," 9","BP"
"GO:0097150","neuronal stem cell population maintenance","7/1196","23/18670","4.292475e-04","2.588221e-02","2.268631e-02","REST/FANCC/PCM1/FUT10/FOXO1/HOOK3/PROX1"," 7","BP"
"GO:0048638","regulation of developmental growth","39/1196","347/18670","4.544384e-04","2.659147e-02","2.330800e-02","PTCH1/ADNP/SEMA5A/CACNA2D2/DCC/RGS4/CDKN1B/PLXNA4/RBPJ/NKD1/SEMA6A/SLC6A4/NTRK3/SEMA3E/FGF2/MACF1/ABL1/CACNG7/GHR/TBX5/TGFBR2/RIMS1/SEMA4D/SEMA4G/AR/MEF2C/ATRN/SEMA5B/BCL2/SEMA6D/SRF/SYT1/SEMA4A/EPHA7/BDNF/NEDD4L/PROX1/GJA1/HEY2","39","BP"
"GO:0048701","embryonic cranial skeleton morphogenesis","10/1196","45/18670","4.548167e-04","2.659147e-02","2.330800e-02","CHST11/SMAD2/TFAP2A/WNT9B/TGFBR2/MMP14/MEF2C/GNAS/SLC39A1/TBX15","10","BP"
"GO:0007613","memory","18/1196","117/18670","4.555492e-04","2.659147e-02","2.330800e-02","ADNP/ATXN1L/MECP2/SHISA7/PSEN1/ASIC1/CAMK4/SLC6A4/BTBD9/GRIN2A/LMX1A/EIF4EBP2/HTR2A/CIC/SLC24A2/CCK/SRF/BDNF","18","BP"
"GO:0048880","sensory system development","41/1196","371/18670","4.653972e-04","2.688036e-02","2.356122e-02","DCX/HCN1/PSEN1/TUB/SKIL/CDKN1B/ACVR2B/NKD1/FREM2/ATP2B4/GNAT1/BMPR1B/HIPK2/NTRK3/HIPK1/FOXP2/LRP6/COL5A2/EPHB2/PYGO2/NES/TFAP2A/WNT9B/SKI/SOS1/TGFBR2/MAN2A1/ARHGAP35/ARHGEF15/THRB/BCL2/CDON/POU4F1/ACVRL1/NEUROD4/SRF/GPD2/MITF/NTRK2/PROX1/GJA1","41","BP"
"GO:0043010","camera-type eye development","36/1196","314/18670","5.107907e-04","2.897632e-02","2.539837e-02","DCX/HCN1/PSEN1/TUB/SKIL/CDKN1B/ACVR2B/ATP2B4/GNAT1/BMPR1B/HIPK2/NTRK3/HIPK1/FOXP2/LRP6/EPHB2/PYGO2/NES/TFAP2A/WNT9B/SKI/SOS1/TGFBR2/MAN2A1/ARHGAP35/ARHGEF15/THRB/CDON/ACVRL1/NEUROD4/SRF/GPD2/MITF/NTRK2/PROX1/GJA1","36","BP"
"GO:0060047","heart contraction","33/1196","280/18670","5.282950e-04","2.897632e-02","2.539837e-02","KCNJ12/ATP1B1/CACNA2D2/ATP2A2/RGS4/PDE4D/RNLS/CACNG2/ATP2B4/NOS1/PRKACA/ATP2B2/GLP1R/PDE4B/PIK3CG/CHRM2/CACNG7/STC1/CACNB4/TMEM65/CACNB2/SLC9A1/THRB/CELF2/FGF12/KCNJ5/SGCZ/KCNIP3/NEDD4L/CALM3/GJA1/TRDN/HEY2","33","BP"
"GO:0002209","behavioral defense response","9/1196","38/18670","5.289240e-04","2.897632e-02","2.539837e-02","MECP2/ASIC1/HTR2C/MEF2C/FBXL20/NEUROD2/CCK/BCL2/GJA1"," 9","BP"
"GO:0071867","response to monoamine","9/1196","38/18670","5.289240e-04","2.897632e-02","2.539837e-02","PDE4D/RNLS/ATP2B4/PRKACA/PDE4B/ABL1/PPARGC1A/SLC9A1/GNG2"," 9","BP"
"GO:0071869","response to catecholamine","9/1196","38/18670","5.289240e-04","2.897632e-02","2.539837e-02","PDE4D/RNLS/ATP2B4/PRKACA/PDE4B/ABL1/PPARGC1A/SLC9A1/GNG2"," 9","BP"
"GO:0060560","developmental growth involved in morphogenesis","29/1196","235/18670","5.333714e-04","2.897632e-02","2.539837e-02","ADNP/DCLK1/SEMA5A/ESR1/DCC/PLXNA4/NKD1/SEMA6A/NTRK3/SEMA3E/MACF1/LRP6/ABL1/CACNG7/EMX1/TGFBR2/RIMS1/SEMA4D/SEMA4G/FMN1/SEMA5B/SEMA6D/BIN3/SRF/SYT1/SEMA4A/EPHA7/BDNF/NEDD4L","29","BP"
"GO:0001654","eye development","40/1196","362/18670","5.439577e-04","2.926172e-02","2.564853e-02","DCX/HCN1/PSEN1/TUB/SKIL/CDKN1B/ACVR2B/NKD1/FREM2/ATP2B4/GNAT1/BMPR1B/HIPK2/NTRK3/HIPK1/FOXP2/LRP6/COL5A2/EPHB2/PYGO2/NES/TFAP2A/WNT9B/SKI/SOS1/TGFBR2/MAN2A1/ARHGAP35/ARHGEF15/THRB/BCL2/CDON/ACVRL1/NEUROD4/SRF/GPD2/MITF/NTRK2/PROX1/GJA1","40","BP"
"GO:0070838","divalent metal ion transport","50/1196","483/18670","5.521913e-04","2.932708e-02","2.570582e-02","ATP1B1/PSEN1/CACNA2D2/ATP2A2/CD84/RGS4/PDE4D/ADORA2A/CACNG2/ASIC1/ATP2B4/NOS1/PRKACA/ATP2B2/GRIN2A/CD4/PDE4B/ADCYAP1R1/PIK3CG/FGF2/HTR2C/ABL1/PRKCB/CX3CL1/PDGFB/CACNG7/SLC24A4/STC1/CACNA1I/OPRM1/CAMK2A/CACNB4/CACNB2/SLC39A9/SLC9A1/HTR2A/SLC40A1/SLC24A2/TLR9/SLC39A8/CACNA1A/BCL2/SLC39A1/CALHM1/CALM3/CACNA1E/SLC41A2/ORAI2/GJA1/TRDN","50","BP"
"GO:0001952","regulation of cell-matrix adhesion","18/1196","119/18670","5.612071e-04","2.932708e-02","2.570582e-02","MAP4K4/SLK/CDK6/PIK3R1/PLEKHA2/SEMA3E/MACF1/ONECUT2/ABL1/CX3CL1/PIK3CB/FAM107A/EPHA3/MMP14/FMN1/SLC9A1/BCL2/ACVRL1","18","BP"
"GO:0016079","synaptic vesicle exocytosis","18/1196","119/18670","5.612071e-04","2.932708e-02","2.570582e-02","PSEN1/ATP2A2/SYT11/ADORA2A/CHRM2/RAB5A/BACE1/PRKCB/RIMS1/CAMK2A/CACNB2/HTR2A/FBXL20/SNAP29/PREPL/SYT1/CALM3/SYT7","18","BP"
"GO:1903305","regulation of regulated secretory pathway","22/1196","160/18670","5.680615e-04","2.940522e-02","2.577431e-02","KCNB1/RAB15/REST/ATP2A2/SYT11/CD84/ADORA2A/CHRM2/RAB5A/BACE1/PRKCB/CACNA1I/RIMS1/CAMK2A/CACNB2/HTR2A/FBXL20/PREPL/SCAMP5/SYT1/CALM3/SYT7","22","BP"
"GO:0007215","glutamate receptor signaling pathway","16/1196","100/18670","5.954679e-04","3.053582e-02","2.676530e-02","KCNB1/CNIH3/SHISA7/GRM7/CACNG2/SHISA6/GRIN2A/GRIA2/EPHB2/CX3CL1/CACNG7/OPRM1/GRIK3/PPARGC1A/MEF2C/SHISA9","16","BP"
"GO:0061387","regulation of extent of cell growth","17/1196","110/18670","6.146514e-04","3.122771e-02","2.737176e-02","ADNP/SEMA5A/DCC/PLXNA4/SEMA6A/NTRK3/SEMA3E/MACF1/ABL1/SEMA4D/SEMA4G/SEMA5B/SEMA6D/SRF/SEMA4A/EPHA7/BDNF","17","BP"
"GO:0035637","multicellular organismal signaling","26/1196","204/18670","6.216192e-04","3.122943e-02","2.737327e-02","KCNJ12/ATP1B1/CACNA2D2/ATP2A2/SCN8A/PDE4D/CACNG2/ATP2B4/NOS1/PRKACA/ATP2B2/NTRK3/CACNG7/CACNA1I/CACNB4/TMEM65/CACNB2/SLC9A1/FGF12/NFASC/KCNJ5/KCNIP3/NTRK2/CALM3/GJA1/TRDN","26","BP"
"GO:0097120","receptor localization to synapse","11/1196","55/18670","6.260683e-04","3.122943e-02","2.737327e-02","MAPK10/CACNG2/SHISA6/GPC6/CACNG7/GRIPAP1/IQSEC2/ANKS1B/VPS35/SYNJ2BP/KIF17","11","BP"
"GO:0032102","negative regulation of response to external stimulus","40/1196","365/18670","6.403920e-04","3.165613e-02","2.774728e-02","SEMA5A/NBL1/CDKN1B/ADORA2A/NRXN1/ROBO2/TRIM38/TRIB1/FGB/SEMA6A/SEMA3E/FGF2/INPP5F/HGF/TFPI/BACE1/CX3CL1/PDGFB/KREMEN1/KLRK1/CD34/SOCS5/ADTRP/ETS1/HTRA1/SEMA4D/SEMA4G/VPS35/CCK/RGMA/MEFV/SEMA5B/SEMA6D/FABP7/SOCS3/TNFRSF1A/SEMA4A/RORA/FGL2/GJA1","40","BP"
"GO:0031062","positive regulation of histone methylation","9/1196","39/18670","6.489816e-04","3.179430e-02","2.786839e-02","RNF20/MECP2/DNMT3B/PHF19/KMT2A/MTF2/OGT/SMAD4/NELFE"," 9","BP"
"GO:0048511","rhythmic process","34/1196","295/18670","6.562267e-04","3.186474e-02","2.793013e-02","ADNP/ESR1/KMT2A/MAPK10/BTRC/ADORA2A/KDM5A/HNF4A/ROBO2/SP1/BMPR1B/SLC6A4/BTBD9/NTRK3/OGT/TEF/ARNTL2/PPP1CB/ID4/USP2/PLEKHA1/AXL/CRX/ETS1/MAPK8/OPRM1/TPH1/PPARGC1A/HNRNPU/CLOCK/TP53/NTRK2/RORA/PROX1","34","BP"
"GO:1904062","regulation of cation transmembrane transport","38/1196","342/18670","6.654625e-04","3.202976e-02","2.807477e-02","CNIH3/SHISA7/ALG10B/ATP1B1/RGS4/PDE4D/AMIGO1/CACNG2/ATP2B4/NOS1/PRKACA/SHISA6/GRIN2A/PDE4B/PIK3CG/GRIA2/KCNS1/ABL1/EPHB2/CX3CL1/WWP2/CACNG7/OPRM1/PPARGC1A/CACNB4/NEDD4/CACNB2/SLC9A1/MEF2C/SHISA9/FGF12/TLR9/LRRC55/KCNIP3/NEDD4L/WNK4/CALM3/TRDN","38","BP"
"GO:0150063","visual system development","40/1196","366/18670","6.757472e-04","3.224196e-02","2.826077e-02","DCX/HCN1/PSEN1/TUB/SKIL/CDKN1B/ACVR2B/NKD1/FREM2/ATP2B4/GNAT1/BMPR1B/HIPK2/NTRK3/HIPK1/FOXP2/LRP6/COL5A2/EPHB2/PYGO2/NES/TFAP2A/WNT9B/SKI/SOS1/TGFBR2/MAN2A1/ARHGAP35/ARHGEF15/THRB/BCL2/CDON/ACVRL1/NEUROD4/SRF/GPD2/MITF/NTRK2/PROX1/GJA1","40","BP"
"GO:0043401","steroid hormone mediated signaling pathway","24/1196","184/18670","7.099929e-04","3.358389e-02","2.943700e-02","NR2C2/PIAS1/ESR1/KAT5/HNF4A/ESRRG/ZBTB7A/TRIM68/NR5A2/PPARGC1B/WBP2/NR3C1/PPARGC1A/NEDD4/AR/THRB/CBFB/CALCOCO1/TP63/NCOA4/CLOCK/DDX17/RORA/RNF14","24","BP"
"GO:0017157","regulation of exocytosis","27/1196","217/18670","7.184854e-04","3.363651e-02","2.948312e-02","KCNB1/RAB15/REST/ATP2A2/SYT11/CD84/ADORA2A/FGB/RAB3B/CHRM2/RAB5A/BACE1/PRKCB/CACNA1I/RIMS1/RAB8B/CAMK2A/CACNB2/HTR2A/FBXL20/LGI3/PREPL/SMPD3/SCAMP5/SYT1/CALM3/SYT7","27","BP"
"GO:0072511","divalent inorganic cation transport","50/1196","489/18670","7.285923e-04","3.363651e-02","2.948312e-02","ATP1B1/PSEN1/CACNA2D2/ATP2A2/CD84/RGS4/PDE4D/ADORA2A/CACNG2/ASIC1/ATP2B4/NOS1/PRKACA/ATP2B2/GRIN2A/CD4/PDE4B/ADCYAP1R1/PIK3CG/FGF2/HTR2C/ABL1/PRKCB/CX3CL1/PDGFB/CACNG7/SLC24A4/STC1/CACNA1I/OPRM1/CAMK2A/CACNB4/CACNB2/SLC39A9/SLC9A1/HTR2A/SLC40A1/SLC24A2/TLR9/SLC39A8/CACNA1A/BCL2/SLC39A1/CALHM1/CALM3/CACNA1E/SLC41A2/ORAI2/GJA1/TRDN","50","BP"
"GO:0008016","regulation of heart contraction","30/1196","251/18670","7.360235e-04","3.363651e-02","2.948312e-02","KCNJ12/ATP1B1/CACNA2D2/ATP2A2/RGS4/PDE4D/RNLS/CACNG2/ATP2B4/NOS1/PRKACA/ATP2B2/GLP1R/PDE4B/PIK3CG/CHRM2/CACNG7/STC1/CACNB4/TMEM65/CACNB2/SLC9A1/THRB/CELF2/KCNJ5/KCNIP3/CALM3/GJA1/TRDN/HEY2","30","BP"
"GO:1903522","regulation of blood circulation","34/1196","297/18670","7.399432e-04","3.363651e-02","2.948312e-02","KCNJ12/ATP1B1/CACNA2D2/ATP2A2/RGS4/PDE4D/RNLS/CD38/CACNG2/ATP2B4/NOS1/PRKACA/FGB/ATP2B2/GLP1R/PDE4B/PIK3CG/CHRM2/CACNG7/STC1/CACNB4/TMEM65/CACNB2/SLC9A1/THRB/HTR2A/CELF2/KCNJ5/KCNIP3/CALM3/AVPR1B/GJA1/TRDN/HEY2","34","BP"
"GO:0001558","regulation of cell growth","44/1196","416/18670","7.454104e-04","3.363651e-02","2.948312e-02","CDC42/ADNP/NET1/SEMA5A/DCC/RGS4/CDKN1B/APBB2/PLXNA4/HNF4A/CD38/SEMA6A/NTRK3/SEMA3E/RPS6KA3/LMX1A/MACF1/SMAD4/EIF4G2/ABL1/CACNG7/FAM107A/FAM122A/DCUN1D3/DDX3X/RIMS1/SEMA4D/MMP14/USP47/SEMA4G/SLC9A1/SEMA5B/BCL2/SEMA6D/ACVRL1/SRF/SYT1/SEMA4A/EPHA7/TP53/BDNF/NEDD4L/ING1/GJA1","44","BP"
"GO:2000311","regulation of AMPA receptor activity","7/1196","25/18670","7.518564e-04","3.363651e-02","2.948312e-02","CNIH3/SHISA7/CACNG2/SHISA6/CACNG7/MEF2C/SHISA9"," 7","BP"
"GO:2001252","positive regulation of chromosome organization","23/1196","174/18670","7.540168e-04","3.363651e-02","2.948312e-02","RNF20/MECP2/DNMT3B/PHF19/HMBOX1/KMT2A/MTF2/MORC2/NOS1/OGT/SMAD4/UBE2N/ANAPC4/WBP2/ATRX/SDR16C5/C6orf89/PPARGC1A/NELFE/HNRNPU/JDP2/TP53/LIF","23","BP"
