mirnaid,refseqid,genesymbol,start,end,bindingp,energy,seed,accessibility,au,phylopstem,phylopflank,me,number_of_pairings,binding_region_length,longest_consecutive_pairings,position,validated,TargetScan,miRDB
hsa-miR-10b-5p,NM_172016,TRIM39,2118,2132,1.0,-17.0,1,5.348802e-05,0.382,1.0478990057142856,0.8762996525,-9.88549407989566,10,14,7,3UTR,,0,0
hsa-miR-10b-5p,NM_002714,PPP1R10,4431,4484,1.0,-20.5,1,0.04204717,0.559,1.6425219333333334,2.16647234125,-4.528774397607753,17,22,8,3UTR,,0,0
hsa-miR-10b-5p,NM_080870,DPCR1,4264,4277,1.0,-17.8,1,0.0006924415,0.515,0.07104280857142857,0.1334727352499999,-12.919167058989059,10,13,7,3UTR,,0,0
hsa-miR-10b-5p,NM_006609,MAP3K2,4349,4374,1.0,-20.3,1,5.536944e-05,0.544,0.5549564181818183,1.7840426649999999,-6.7623489216120145,16,19,9,3UTR,,1,0
hsa-miR-10b-5p,NM_005291,GPR17,2053,2066,1.0,-17.9,1,0.000931438,0.397,-0.15494495000000003,-0.3262848814285715,-11.361627584682608,11,13,8,3UTR,,0,0
hsa-miR-10b-5p,NM_001278579,ACVR2A,4185,4201,1.0,-16.8,1,0.005482173,0.647,2.9179248333333327,1.7408294037500003,-7.052043616942562,12,14,12,3UTR,MIRT568634,0,1
hsa-miR-10b-5p,NM_001278580,ACVR2A,3988,4004,1.0,-16.8,1,0.005482173,0.647,2.9179248333333327,1.7408294037500003,-7.052043616942562,12,14,12,3UTR,MIRT568634,0,1
hsa-miR-10b-5p,NM_001616,ACVR2A,4074,4090,1.0,-16.8,1,0.005482173,0.647,0.9912969416666667,1.4929619537499996,-7.052043616942562,12,14,12,3UTR,MIRT568634,0,1
hsa-miR-10b-5p,NM_001190881,ORC4,5977,6006,1.0,-19.6,1,0.00106171,0.662,3.6462338333333335,5.253765157500001,-5.925499359926538,16,22,12,3UTR,,0,0
hsa-miR-10b-5p,NM_001190882,ORC4,6121,6150,1.0,-19.6,1,0.00106171,0.662,3.3800215000000002,3.3366797112500004,-5.925499359926538,16,22,12,3UTR,,0,0
hsa-miR-10b-5p,NM_018086,FIGN,3114,3157,1.0,-16.2,1,0.001355192,0.618,0.8788405,1.08315505125,-10.029743688740208,11,16,8,3UTR,,1,1
hsa-miR-10b-5p,NM_001199144,XIRP2,11112,11129,1.0,-15.1,1,0.008926808,0.632,0.7655299,2.01222889125,-8.339878751753394,15,17,10,3UTR,,0,0
hsa-miR-10b-5p,NM_020981,B3GALT1,1628,1644,1.0,-17.5,1,0.0491014,0.603,1.660570333333333,0.7492515724999997,-10.715280944617287,15,16,15,3UTR,,0,0
hsa-miR-10b-5p,XM_017005002,DCAF17,3847,3862,1.0,-17.8,1,1.273252e-05,0.5,0.0,0.0,-10.029743688740208,11,15,8,3UTR,,0,0
hsa-miR-10b-5p,NM_025000,DCAF17,4140,4155,1.0,-17.8,1,1.273252e-05,0.5,0.13597740000000003,0.09134523949999998,-10.029743688740208,11,15,8,3UTR,,0,0
hsa-miR-10b-5p,NM_001077197,PDE11A,4977,4995,1.0,-16.9,1,0.0001067673,0.529,-0.3974457699999999,0.07313715874999999,-8.071469890113187,10,12,10,3UTR,,0,0
hsa-miR-10b-5p,NM_016953,PDE11A,5946,5964,1.0,-16.9,1,0.0001067673,0.529,-0.151715,0.008521453750000005,-8.071469890113187,10,12,10,3UTR,,0,0
hsa-miR-10b-5p,NM_001077196,PDE11A,4447,4465,1.0,-16.9,1,0.0001067673,0.529,0.08254650999999999,-0.09883263,-8.071469890113187,10,12,10,3UTR,,0,0
hsa-miR-10b-5p,XM_017004677,OSGEPL1,1487,1535,1.0,-19.4,1,2.807553e-06,0.5,0.0,0.0,-10.342201311511984,13,18,7,3UTR,,0,0
hsa-miR-10b-5p,NM_020412,CHMP1B,2355,2403,1.0,-21.9,1,1.509243e-07,0.5,-0.33626930000000005,-0.14997091125,-6.432556268004081,16,19,9,3UTR,MIRT634927,0,0
hsa-miR-10b-5p,NM_001003674,LDLRAD4,3203,3225,1.0,-24.2,1,7.281646e-06,0.412,0.41773464545454553,-0.08527376375000001,-5.813840636892696,18,22,11,3UTR,,0,0
hsa-miR-10b-5p,NM_001003675,LDLRAD4,3149,3171,1.0,-24.2,1,7.281646e-06,0.412,0.41773464545454553,-0.08527376375000001,-5.813840636892696,18,22,11,3UTR,,0,0
hsa-miR-10b-5p,NM_001276249,LDLRAD4,2193,2215,1.0,-24.2,1,7.281646e-06,0.412,0.41773464545454553,-0.08527376375000001,-5.813840636892696,18,22,11,3UTR,,0,0
hsa-miR-10b-5p,XM_024451280,RNMT,4136,4154,1.0,-18.5,1,0.0001862564,0.544,0.0,0.0,-7.730847562166263,13,18,10,3UTR,,0,0
hsa-miR-10b-5p,NM_003799,RNMT,4580,4598,1.0,-18.5,1,0.0001862564,0.544,0.21286601999999996,0.00994724200000003,-7.730847562166263,13,18,10,3UTR,,0,0
hsa-miR-10b-5p,NM_001308263,RNMT,2483,2501,1.0,-18.5,1,0.0001862564,0.544,0.21286601999999996,0.00994724200000003,-7.730847562166263,13,18,10,3UTR,,0,0
hsa-miR-10b-5p,XM_005258162,RNMT,4451,4469,1.0,-18.5,1,0.0001862564,0.544,0.0,0.0,-7.730847562166263,13,18,10,3UTR,,0,0
hsa-miR-10b-5p,NM_001650,AQP4,3027,3047,1.0,-18.5,1,0.01917149,0.706,0.21181890833333336,0.027922825000000005,-12.67075778430463,15,20,12,3UTR,,0,0
hsa-miR-10b-5p,NM_032981,DTNA,3190,3212,1.0,-23.3,1,6.399415e-05,0.588,-0.26135310000000006,0.94744811125,-9.309086974488375,18,22,10,3UTR,,0,0
hsa-miR-10b-5p,NM_001288711,ZSCAN30,2698,2730,1.0,-19.9,1,0.0005191479,0.574,1.550017109090909,1.8071937675000003,-6.782339277446944,11,13,11,3UTR,,0,0
hsa-miR-10b-5p,NM_001112734,ZSCAN30,3401,3433,1.0,-19.9,1,0.0005191479,0.574,0.33901479090909087,0.52781724125,-6.782339277446944,11,13,11,3UTR,,0,0
hsa-miR-10b-5p,NM_001166012,ZSCAN30,3605,3637,1.0,-19.9,1,0.0005191479,0.574,3.124064363636364,1.7315823599999995,-6.782339277446944,11,13,11,3UTR,,0,0
hsa-miR-10b-5p,NM_006965,ZNF24,4209,4236,1.0,-19.7,1,0.009539953,0.559,-0.00801892500000002,0.2259084675,-5.1900497996759025,18,27,8,3UTR,,0,0
hsa-miR-10b-5p,XM_005258341,ZNF24,4188,4215,1.0,-19.7,1,0.009539953,0.559,0.0,0.0,-5.1900497996759025,18,27,8,3UTR,,0,0
hsa-miR-10b-5p,NM_018170,RPRD1A,2156,2171,1.0,-17.2,1,7.101219e-05,0.691,1.1250856999999999,1.40750855825,-13.223621401949268,10,12,10,3UTR,,1,1
hsa-miR-10b-5p,NM_001303411,RPRD1A,2215,2230,1.0,-17.2,1,7.101219e-05,0.691,1.4009859,1.4140337869999997,-13.223621401949268,10,12,10,3UTR,,1,1
hsa-miR-10b-5p,NM_001272077,RIT2,655,674,1.0,-18.1,1,0.03054203,0.618,3.3687842666666663,3.7366301774999995,-9.546562468637928,16,19,8,3UTR,,0,0
hsa-miR-10b-5p,NM_001003652,SMAD2,9125,9151,1.0,-20.4,1,0.002587603,0.485,-0.09811842857142859,0.04852598750000001,-7.219708015936543,19,26,12,3UTR,,1,0
hsa-miR-10b-5p,NM_005901,SMAD2,9017,9043,1.0,-20.4,1,0.002587603,0.485,0.041796428571428575,0.09644853749999996,-7.219708015936543,19,26,12,3UTR,,1,0
hsa-miR-10b-5p,NM_002384,MBD1,1961,1991,1.0,-20.1,1,2.32634e-06,0.471,2.811046111111111,2.46058155125,-10.449774559155296,15,20,9,3UTR,,0,0
hsa-miR-10b-5p,NM_015844,MBD1,2099,2129,1.0,-20.1,1,2.32634e-06,0.471,2.811046111111111,2.46058155125,-10.449774559155296,15,20,9,3UTR,,0,0
hsa-miR-10b-5p,NM_015846,MBD1,2267,2297,1.0,-20.1,1,2.32634e-06,0.471,2.811046111111111,2.46058155125,-10.449774559155296,15,20,9,3UTR,,0,0
hsa-miR-10b-5p,NM_005359,SMAD4,4922,4944,1.0,-18.1,1,0.02475688,0.647,0.5028099585714285,0.504011714625,-5.337011372228436,18,22,8,3UTR,,0,0
hsa-miR-10b-5p,NM_005215,DCC,6065,6075,1.0,-15.6,1,3.648058e-06,0.485,-0.12748813333333334,0.06345092,-13.079371793104722,9,10,9,3UTR,,0,0
hsa-miR-10b-5p,XM_011525844,DCC,4953,4963,1.0,-15.6,1,3.648058e-06,0.485,0.0,0.0,-13.079371793104722,9,10,9,3UTR,,0,0
hsa-miR-10b-5p,NM_004852,ONECUT2,15843,15858,1.0,-18.9,1,2.731073e-05,0.485,-0.33353987500000004,0.11995091999999996,-8.051787660161391,13,15,8,3UTR,,1,0
hsa-miR-10b-5p,NM_018181,ZNF532,6241,6257,1.0,-16.9,1,0.0005946744,0.559,1.2021429,0.8001259937499999,-13.223621401949268,10,12,10,3UTR,,0,0
hsa-miR-10b-5p,NM_001318726,ZNF532,6159,6175,1.0,-16.9,1,0.0005946744,0.559,1.2021429,0.8001259937499999,-13.223621401949268,10,12,10,3UTR,,0,0
hsa-miR-10b-5p,NM_001318727,ZNF532,5717,5733,1.0,-16.9,1,0.0005946744,0.559,1.3842344400000002,2.0740103575,-13.223621401949268,10,12,10,3UTR,,0,0
hsa-miR-10b-5p,NM_001318728,ZNF532,5819,5835,1.0,-16.9,1,0.0005946744,0.559,0.08218394,0.2892280424999999,-13.223621401949268,10,12,10,3UTR,,0,0
hsa-miR-10b-5p,NM_005570,LMAN1,3670,3694,1.0,-16.7,1,0.0002535822,0.662,1.9826859000000003,3.4777291749999995,-8.339878751753394,16,18,16,3UTR,,0,0
hsa-miR-10b-5p,NM_001271028,CDH19,2192,2230,1.0,-23.8,1,7.890611e-05,0.632,1.412106857142857,1.2325005150000004,-9.546562468637928,17,20,14,3UTR,,1,0
hsa-miR-10b-5p,XM_005266642,CD226,5526,5579,1.0,-21.1,1,0.0004955775,0.691,0.0,0.0,-6.251209375382295,18,25,9,3UTR,,0,0
hsa-miR-10b-5p,XM_017025527,CD226,5460,5513,1.0,-21.1,1,0.0004955775,0.691,0.0,0.0,-6.251209375382295,18,25,9,3UTR,,0,0
hsa-miR-10b-5p,NM_001348652,ANKRD9,1660,1676,1.0,-19.1,1,0.0001234056,0.353,-0.42877985714285716,-0.16069814624999995,-9.02428166311082,12,16,7,3UTR,,0,0
hsa-miR-10b-5p,NM_152326,ANKRD9,1866,1882,1.0,-19.1,1,0.0001234056,0.353,0.2224593571428571,-0.353017385,-9.02428166311082,12,16,7,3UTR,,0,0
hsa-miR-10b-5p,XM_005267310,ANKRD9,2474,2490,1.0,-19.1,1,0.0001234056,0.353,0.0,0.0,-9.02428166311082,12,16,7,3UTR,,0,0
hsa-miR-10b-5p,NM_015156,RCOR1,4191,4211,1.0,-18.2,1,0.03473149,0.559,0.6868661666666668,1.0184709644999996,-9.819784209053628,17,20,11,3UTR,,0,0
hsa-miR-10b-5p,NM_001100913,PACS2,6233,6266,1.0,-21.1,1,8.959882e-05,0.368,0.6917499117647058,0.9349015887500001,-4.906073086755913,14,19,11,3UTR,,0,0
hsa-miR-10b-5p,NM_015197,PACS2,6188,6221,1.0,-21.1,1,8.959882e-05,0.368,0.6917499117647058,0.9349015887500001,-4.906073086755913,14,19,11,3UTR,,0,0
hsa-miR-10b-5p,NM_021912,GABRB3,2727,2748,1.0,-16.9,1,0.003688188,0.471,3.014794250000001,2.5153704425,-7.483038834232987,11,14,9,3UTR,,0,0
hsa-miR-10b-5p,NM_000814,GABRB3,2777,2798,1.0,-16.9,1,0.003688188,0.471,3.1795972500000005,2.976460775000001,-7.483038834232987,11,14,9,3UTR,,0,0
hsa-miR-10b-5p,NM_001191320,GABRB3,2575,2596,1.0,-16.9,1,0.003688188,0.471,1.0156622416666665,0.634464675,-7.483038834232987,11,14,9,3UTR,,0,0
hsa-miR-10b-5p,NM_015995,KLF13,4118,4146,1.0,-21.1,1,0.000716972,0.485,0.5627358666666666,0.03348233837499995,-6.246439457921665,12,14,12,3UTR,,0,0
hsa-miR-10b-5p,NM_172315,MEIS2,1397,1433,1.0,-16.5,1,0.0004613625,0.471,0.4533170000000001,1.032906685,-7.773389068352151,13,16,11,3UTR,,0,0
hsa-miR-10b-5p,XM_017022205,MEIS2,1290,1326,1.0,-16.5,1,0.0004613625,0.471,0.0,0.0,-7.773389068352151,13,16,11,3UTR,,0,0
hsa-miR-10b-5p,XM_006720529,MEIS2,1121,1157,1.0,-16.5,1,0.0004613625,0.471,0.0,0.0,-7.773389068352151,13,16,11,3UTR,,0,0
hsa-miR-10b-5p,NM_001286487,TMEM87A,2582,2597,1.0,-15.5,1,6.797388e-05,0.544,1.210616222222222,1.7659022727499996,-10.197951702667437,12,15,9,3UTR,,0,0
hsa-miR-10b-5p,NM_015497,TMEM87A,2643,2658,1.0,-15.5,1,6.797388e-05,0.544,2.3792018888888884,1.69615373225,-10.197951702667437,12,15,9,3UTR,,0,0
hsa-miR-10b-5p,NM_174916,UBR1,7377,7390,1.0,-16.4,1,0.0004015192,0.603,3.5232908666666667,3.9975616562500003,-7.803978932228115,11,13,6,3UTR,,0,0
hsa-miR-10b-5p,NM_001128610,USP8,5436,5457,1.0,-18.6,1,0.002671042,0.603,0.3219647841666667,1.4535972967499997,-6.747589273982352,15,21,12,3UTR,,0,0
hsa-miR-10b-5p,NM_005154,USP8,5296,5317,1.0,-18.6,1,0.002671042,0.603,0.3219647841666667,1.4535972967499997,-6.747589273982352,15,21,12,3UTR,,0,0
hsa-miR-10b-5p,NM_001283049,USP8,4978,4999,1.0,-18.6,1,0.002671042,0.603,0.3219647841666667,1.4535972967499997,-6.747589273982352,15,21,12,3UTR,,0,0
hsa-miR-10b-5p,NM_198993,STAC2,2837,2850,1.0,-20.1,1,2.238241e-06,0.368,3.0062045555555557,3.2442870300000006,-9.272302669522894,11,13,9,3UTR,,0,0
hsa-miR-10b-5p,NM_181505,PPP1R1B,1188,1225,1.0,-19.6,1,0.001263327,0.471,0.14166168125,0.50578281025,-4.026373917660731,14,18,6,3UTR,,0,0
hsa-miR-10b-5p,NM_001242464,PPP1R1B,1104,1141,1.0,-19.6,1,0.001263327,0.471,0.14166168125,0.50578281025,-4.026373917660731,14,18,6,3UTR,,0,0
hsa-miR-10b-5p,NM_032376,TMEM101,1358,1374,1.0,-21.5,1,0.0002891011,0.441,5.779534285714286,4.505739486249999,-6.9866589356329305,14,16,13,3UTR,MIRT549622,0,0
hsa-miR-10b-5p,NM_005474,HDAC5,4409,4433,1.0,-19.7,1,1.314915e-07,0.412,3.8725083333333337,3.8912922137500003,-8.006085208803555,12,15,11,3UTR,,0,0
hsa-miR-10b-5p,NM_001015053,HDAC5,4412,4436,1.0,-19.7,1,1.314915e-07,0.412,3.0548683333333337,3.8034508887500005,-8.006085208803555,12,15,11,3UTR,,0,0
hsa-miR-10b-5p,XM_005256906,HDAC5,4637,4654,1.0,-18.6,1,0.001611426,0.412,0.0,0.0,-6.449759621627232,13,17,7,3UTR,,0,0
hsa-miR-10b-5p,NM_213607,CCDC103,926,963,1.0,-20.9,1,2.711966e-06,0.515,0.17554781818181817,-0.13036724625,-7.483038834232987,11,13,11,3UTR,,0,0
hsa-miR-10b-5p,NM_001258396,CCDC103,910,947,1.0,-20.9,1,2.711966e-06,0.515,0.17554781818181817,-0.13036724625,-7.483038834232987,11,13,11,3UTR,,0,0
hsa-miR-10b-5p,NM_001258395,CCDC103,896,933,1.0,-20.9,1,2.711966e-06,0.515,0.17554781818181817,-0.13036724625,-7.483038834232987,11,13,11,3UTR,,0,0
hsa-miR-10b-5p,NM_021079,NMT1,3229,3255,1.0,-19.1,1,1.665708e-05,0.426,0.6176640837499999,-0.15189699700000006,-12.097077144933243,10,14,8,3UTR,,0,0
hsa-miR-10b-5p,NM_005892,FMNL1,3631,3646,1.0,-20.6,1,2.675349e-05,0.382,1.3946149357142856,0.8698214,-5.1900497996759025,13,15,10,3UTR,,0,0
hsa-miR-10b-5p,NM_199282,ARHGAP27,2231,2247,1.0,-22.6,1,3.281806e-06,0.426,0.6370362111111111,1.1575042150000001,-5.4812609810729835,15,16,15,3UTR,,0,0
hsa-miR-10b-5p,XM_006721747,ARHGAP27,3139,3155,1.0,-22.6,1,3.281806e-06,0.426,0.0,0.0,-5.4812609810729835,15,16,15,3UTR,,0,0
hsa-miR-10b-5p,XM_005257128,ARHGAP27,2280,2296,1.0,-22.6,1,3.281806e-06,0.426,0.0,0.0,-5.4812609810729835,15,16,15,3UTR,,0,0
hsa-miR-10b-5p,NM_001123066,MAPT,6648,6677,1.0,-18.4,1,0.002629474,0.544,0.5602550769230769,1.6259360675,-5.4812609810729835,16,21,10,3UTR,,0,0
hsa-miR-10b-5p,NM_016835,MAPT,6594,6623,1.0,-18.4,1,0.002629474,0.544,0.49013810176923084,1.5863994258625,-5.4812609810729835,16,21,10,3UTR,,0,0
hsa-miR-10b-5p,NM_005910,MAPT,5643,5672,1.0,-18.4,1,0.002629474,0.544,0.49013810176923084,1.5863994258625,-5.4812609810729835,16,21,10,3UTR,,0,0
hsa-miR-10b-5p,NM_001203252,MAPT,5550,5579,1.0,-18.4,1,0.002629474,0.544,0.49013810176923084,1.5863994258625,-5.4812609810729835,16,21,10,3UTR,,0,0
hsa-miR-10b-5p,NM_001123067,MAPT,5556,5585,1.0,-18.4,1,0.002629474,0.544,0.49013810176923084,1.5863994258625,-5.4812609810729835,16,21,10,3UTR,,0,0
hsa-miR-10b-5p,NM_016834,MAPT,5469,5498,1.0,-18.4,1,0.002629474,0.544,0.0,0.0,-5.4812609810729835,16,21,10,3UTR,,0,0
hsa-miR-10b-5p,NM_016841,MAPT,5376,5405,1.0,-18.4,1,0.002629474,0.544,0.0,0.0,-5.4812609810729835,16,21,10,3UTR,,0,0
hsa-miR-10b-5p,NM_001330240,ARL17B,1170,1186,1.0,-17.1,1,0.003837414,0.574,0.0,0.0,-13.427474630952936,15,16,15,3UTR,,0,0
hsa-miR-10b-5p,NM_001330244,ARL17A,1180,1196,1.0,-17.1,1,0.003837414,0.574,0.0,0.0,-13.427474630952936,15,16,15,3UTR,,0,0
hsa-miR-10b-5p,NM_001321134,GOSR2,2449,2467,1.0,-18.9,1,3.7062e-06,0.456,0.008221921250000024,0.014299840250000029,-8.750273835336888,11,13,11,3UTR,,0,0
hsa-miR-10b-5p,NM_004287,GOSR2,2542,2560,1.0,-18.9,1,3.7062e-06,0.456,0.008221921250000024,0.014299840250000029,-8.750273835336888,11,13,11,3UTR,,0,0
hsa-miR-10b-5p,NM_001330252,GOSR2,2401,2419,1.0,-18.9,1,3.7062e-06,0.456,0.008221921250000024,0.014299840250000029,-8.750273835336888,11,13,11,3UTR,,0,0
hsa-miR-10b-5p,NM_001353114,GOSR2,2539,2557,1.0,-18.9,1,3.7062e-06,0.456,0.008221921250000024,0.014299840250000029,-8.750273835336888,11,13,11,3UTR,,0,0
hsa-miR-10b-5p,NM_001353115,GOSR2,2398,2416,1.0,-18.9,1,3.7062e-06,0.456,0.008221921250000024,0.014299840250000029,-8.750273835336888,11,13,11,3UTR,,0,0
hsa-miR-10b-5p,XM_017025389,GOSR2,2558,2576,1.0,-18.9,1,3.7062e-06,0.456,0.0,0.0,-8.750273835336888,11,13,11,3UTR,,0,0
hsa-miR-10b-5p,NM_203400,RPRML,875,891,1.0,-18.2,1,0.004023567,0.544,0.8746455999999998,0.5836603625000001,-12.408048357782313,14,16,8,3UTR,,0,0
hsa-miR-10b-5p,NM_002204,ITGA3,4319,4358,1.0,-18.7,1,0.0001494215,0.368,-0.16772453571428578,-0.05527517575000002,-5.925499359926538,12,16,9,3UTR,,0,0
hsa-miR-10b-5p,NM_020710,LRRC47,2006,2023,1.0,-17.3,1,6.550126e-06,0.515,-0.2890116481818181,-0.172876767,-10.342201311511984,13,17,7,3UTR,,0,0
hsa-miR-10b-5p,NM_001042663,PLEKHG5,4399,4438,1.0,-20.1,1,0.0008984382,0.382,2.8536312428571433,2.5936814775,-6.340008846841362,13,15,13,3UTR,,0,0
hsa-miR-10b-5p,NM_001265592,PLEKHG5,4432,4471,1.0,-20.1,1,0.0008984382,0.382,2.8046046285714286,3.6633048862499993,-6.340008846841362,13,15,13,3UTR,,0,0
hsa-miR-10b-5p,NM_020631,PLEKHG5,4282,4321,1.0,-20.1,1,0.0008984382,0.382,2.363726571428572,2.4133125899999994,-6.340008846841362,13,15,13,3UTR,,0,0
hsa-miR-10b-5p,NM_001265594,PLEKHG5,4167,4206,1.0,-20.1,1,0.0008984382,0.382,1.5135909571428574,2.1797095749999995,-6.340008846841362,13,15,13,3UTR,,0,0
hsa-miR-10b-5p,NM_001042664,PLEKHG5,4353,4392,1.0,-20.1,1,0.0008984382,0.382,-0.15328775714285717,2.1942035087500003,-6.340008846841362,13,15,13,3UTR,,0,0
hsa-miR-10b-5p,NM_001042665,PLEKHG5,4336,4375,1.0,-20.1,1,0.0008984382,0.382,1.3755809714285714,1.9223773687499999,-6.340008846841362,13,15,13,3UTR,,0,0
hsa-miR-10b-5p,NM_001265593,PLEKHG5,4363,4402,1.0,-20.1,1,0.0008984382,0.382,0.2716025714285713,2.328821016249999,-6.340008846841362,13,15,13,3UTR,,0,0
hsa-miR-10b-5p,NM_153812,PHF13,2267,2306,1.0,-23.9,1,0.0002786012,0.485,0.283342625,-0.011355477499999982,-5.227013184751041,14,17,8,3UTR,,0,0
hsa-miR-10b-5p,NM_004285,H6PD,7642,7655,1.0,-17.3,1,0.0001479453,0.412,0.43736142857142857,-0.6222204262500001,-9.061224203162984,11,13,7,3UTR,MIRT707242,0,0
hsa-miR-10b-5p,XM_006710417,TMEM201,2783,2797,1.0,-16.9,1,6.669297e-05,0.368,0.0,0.0,-11.361627584682608,11,14,8,3UTR,,0,0
hsa-miR-10b-5p,NM_183416,KIF1B,3776,3796,1.0,-17.1,1,0.01500347,0.691,3.8244742384615384,3.281990507500001,-10.976996655377809,15,20,13,3UTR,,0,0
hsa-miR-10b-5p,NM_138346,KIAA2013,2707,2726,1.0,-18.3,1,3.515237e-05,0.574,0.78684342,0.48489852750000006,-13.442213433559626,12,17,5,3UTR,,0,0
hsa-miR-10b-5p,NM_001099850,PRAMEF18,1707,1734,1.0,-18.6,1,0.04848048,0.559,-1.8810844333333332,-0.48368982374999997,-7.517426836101634,14,18,8,3UTR,,0,0
hsa-miR-10b-5p,NM_001099790,PRAMEF19,1695,1733,1.0,-18.6,1,0.04720972,0.544,-0.20789645833333328,-0.43390678375,-7.517426836101634,14,18,8,3UTR,,0,0
hsa-miR-10b-5p,NM_207348,SLC25A34,2346,2357,1.0,-17.2,1,0.0001478649,0.515,-0.08017160000000004,-0.07332808750000001,-8.071469890113187,10,11,10,3UTR,,0,0
hsa-miR-10b-5p,XM_011542091,LUZP1,7236,7277,1.0,-21.2,1,0.0002562264,0.471,0.0,0.0,-12.371084972707173,13,17,7,3UTR,,0,0
hsa-miR-10b-5p,NM_001143778,ASAP3,3313,3331,1.0,-18.6,1,9.73096e-06,0.471,0.0,0.0,-12.097077144933243,15,18,8,3UTR,,0,0
hsa-miR-10b-5p,NM_017707,ASAP3,3340,3358,1.0,-18.6,1,9.73096e-06,0.471,0.0,0.0,-12.097077144933243,15,18,8,3UTR,,0,0
hsa-miR-10b-5p,NM_000975,RPL11,865,907,1.0,-20.5,1,9.624216e-05,0.441,0.1048855,0.006033647500000017,-6.236470572775607,14,18,8,3UTR,,0,0
hsa-miR-10b-5p,NM_173680,ZNF775,1762,1776,1.0,-17.0,1,0.0002325419,0.324,0.1143654957142857,-0.3237904147499999,-9.257330743414434,11,14,7,3UTR,,0,0
hsa-miR-10b-5p,NM_001244071,GIMAP6,1802,1822,1.0,-19.0,1,0.01672695,0.5,-0.08792947499999999,-0.08490384749999996,-12.408048357782313,17,20,8,3UTR,,0,0
hsa-miR-10b-5p,NM_001118888,ANGPT2,4819,4849,1.0,-18.8,1,0.0003242021,0.485,0.394924875,1.09715316725,-11.361627584682608,11,16,8,3UTR,,0,0
hsa-miR-10b-5p,NM_001118887,ANGPT2,4972,5002,1.0,-18.8,1,0.0003242021,0.485,0.394924875,1.09715316725,-11.361627584682608,11,16,8,3UTR,,0,0
hsa-miR-10b-5p,NM_001147,ANGPT2,4975,5005,1.0,-18.8,1,0.0003242021,0.485,0.394924875,1.09715316725,-11.361627584682608,11,16,8,3UTR,,0,0
hsa-miR-10b-5p,NM_003053,SLC18A1,2117,2143,1.0,-20.8,1,0.004527075,0.544,0.013247498749999895,0.9202546620000001,-4.906073086755913,14,18,9,3UTR,,0,0
hsa-miR-10b-5p,NM_001142324,SLC18A1,2198,2251,1.0,-20.8,1,0.004527075,0.544,0.09908368749999999,1.863027068375,-4.906073086755913,14,18,9,3UTR,,0,0
hsa-miR-10b-5p,NM_001142325,SLC18A1,2187,2213,1.0,-20.8,1,0.004527075,0.544,1.515389030625,2.3410893023750012,-4.906073086755913,14,18,9,3UTR,,0,0
hsa-miR-10b-5p,NM_001135691,SLC18A1,2321,2347,1.0,-20.8,1,0.004527075,0.544,1.515389030625,2.3410893023750012,-4.906073086755913,14,18,9,3UTR,,0,0
hsa-miR-10b-5p,NM_001693,ATP6V1B2,2669,2732,1.0,-22.2,1,0.0002407043,0.574,1.504907195348837,0.7096025975000002,-3.937574446201665,19,45,13,3UTR,,0,1
hsa-miR-10b-5p,NM_147187,TNFRSF10B,2404,2448,1.0,-19.4,1,0.0005159567,0.574,-0.014407183333333327,-0.16136239874999997,-4.95700071937229,14,20,10,3UTR,,0,0
hsa-miR-10b-5p,NM_001304532,CCDC25,1972,1987,1.0,-18.1,1,3.288257e-05,0.529,0.1444675071428571,0.2852638237499999,-5.925499359926538,12,15,6,3UTR,,0,0
hsa-miR-10b-5p,NM_001304529,CCDC25,1717,1732,1.0,-18.1,1,3.288257e-05,0.529,0.3363076857142858,0.4889194512500001,-5.925499359926538,12,15,6,3UTR,,0,0
hsa-miR-10b-5p,NM_018246,CCDC25,2024,2039,1.0,-18.1,1,3.288257e-05,0.529,0.4813776500000001,0.08766940124999993,-5.925499359926538,12,15,6,3UTR,,0,0
hsa-miR-10b-5p,NM_001159999,NRG1,2796,2822,1.0,-18.8,1,0.0006876078,0.588,0.35677724782608694,0.09286053624999999,-4.6730240064523,15,26,7,3UTR,,0,0
hsa-miR-10b-5p,NM_001159995,NRG1,2745,2771,1.0,-18.8,1,0.0006876078,0.588,0.35677724782608694,0.09286053624999999,-4.6730240064523,15,26,7,3UTR,,0,0
hsa-miR-10b-5p,NM_001160001,NRG1,2694,2720,1.0,-18.8,1,0.0006876078,0.588,0.35677724782608694,0.09286053624999999,-4.6730240064523,15,26,7,3UTR,,0,0
hsa-miR-10b-5p,XM_011544512,NRG1,2986,3012,1.0,-18.8,1,0.0006876078,0.588,0.0,0.0,-4.6730240064523,15,26,7,3UTR,,0,0
hsa-miR-10b-5p,NM_013960,NRG1,3330,3356,1.0,-18.8,1,0.0006876078,0.588,1.291746808695652,0.5880905287499999,-4.6730240064523,15,26,7,3UTR,,0,0
hsa-miR-10b-5p,NM_013964,NRG1,3188,3214,1.0,-18.8,1,0.0006876078,0.588,1.291746808695652,0.5880905287499999,-4.6730240064523,15,26,7,3UTR,,0,0
hsa-miR-10b-5p,NM_013956,NRG1,3203,3229,1.0,-18.8,1,0.0006876078,0.588,1.291746808695652,0.5880905287499999,-4.6730240064523,15,26,7,3UTR,,0,0
hsa-miR-10b-5p,NM_001160004,NRG1,3321,3347,1.0,-18.8,1,0.0006876078,0.588,1.291746808695652,0.5880905287499999,-4.6730240064523,15,26,7,3UTR,,0,0
